event_id,event_type,city,venue_capacity,is_indoor,date,weekday,is_weekend,holiday,start_time_hour,duration_hours,ticket_price,promotion_days,promo_channels_count,organizer_reputation,lead_time_days,competing_events_same_day,weather_temp_c,weather_is_rain,weather_rain_mm,historical_avg_attendance,promotion_budget,attendance
EVT2056,concert,Pune,1200,0,2024-05-17,Friday,0,0,19,2.0,1278.0,27,0,3,27,2,27.0,0,0.0,517,2000.0,526
EVT2057,seminar,Mumbai,500,1,2025-01-15,Wednesday,0,0,15,3.0,186.0,29,4,2,6,2,18.7,0,4.4,256,10000.0,500
EVT2058,seminar,Indore,1200,0,2024-10-10,Thursday,0,0,11,2.0,27.0,2,3,4,72,3,23.7,0,6.6,606,0.0,1200
EVT2059,concert,Bengaluru,800,0,2024-03-09,Saturday,1,0,14,2.0,1197.0,15,3,5,27,0,28.9,0,2.3,556,0.0,800
EVT2060,sports,Pune,1200,1,2024-10-04,Friday,0,0,15,3.0,443.0,19,3,3,26,1,23.1,0,4.3,265,0.0,803
EVT2061,concert,Delhi,1200,1,2025-11-27,Thursday,0,0,11,2.0,1445.0,27,2,3,29,3,22.4,1,1.8,562,2000.0,1200
EVT2062,festival,Mumbai,300,0,2025-12-19,Friday,0,0,21,2.0,49.0,9,2,1,16,4,12.6,1,4.4,141,20000.0,300
EVT2063,seminar,Bengaluru,150,1,2025-12-17,Wednesday,0,0,20,3.0,240.0,5,1,3,28,3,15.8,0,0.6,32,5000.0,150
EVT2064,festival,Pune,150,1,2024-04-02,Tuesday,0,0,10,2.0,253.0,17,0,3,27,0,20.9,0,3.9,86,0.0,150
EVT2065,seminar,Hyderabad,500,0,2024-11-19,Tuesday,0,0,10,1.5,260.0,24,3,2,89,3,23.9,0,0.0,101,20000.0,500
EVT2066,sports,Hyderabad,500,0,2024-01-07,Sunday,1,0,11,2.0,751.0,10,1,3,49,2,26.4,0,0.0,210,0.0,271
EVT2067,festival,Bengaluru,300,0,2024-09-04,Wednesday,0,0,18,2.0,394.0,5,0,5,19,2,23.7,0,0.5,107,0.0,300
EVT2068,seminar,Delhi,500,0,2025-03-05,Wednesday,0,0,14,3.0,160.0,22,2,1,60,0,24.3,0,3.6,259,2000.0,500
EVT2069,seminar,Delhi,500,1,2025-01-07,Tuesday,0,0,19,2.0,216.0,17,2,1,36,2,23.6,0,0.0,110,2000.0,279
EVT2070,concert,Pune,200,0,2024-03-14,Thursday,0,0,14,2.0,1434.0,5,4,5,4,0,20.1,0,0.3,31,20000.0,200
EVT2071,seminar,Mumbai,2000,1,2025-05-22,Thursday,0,0,15,1.5,235.0,13,1,3,37,0,30.6,0,3.7,1122,2000.0,1649
EVT2072,concert,Bengaluru,800,0,2025-06-19,Thursday,0,1,16,2.0,1433.0,1,0,2,3,1,32.9,1,6.7,276,20000.0,800
EVT2073,sports,Delhi,300,0,2025-11-13,Thursday,0,0,20,2.0,678.0,9,1,3,36,1,20.6,0,0.0,124,5000.0,300
EVT2074,festival,Hyderabad,1200,1,2025-09-14,Sunday,1,1,13,3.0,363.0,21,3,4,35,4,22.9,0,3.6,795,2000.0,1200
EVT2075,sports,Indore,300,0,2025-01-04,Saturday,1,0,18,3.0,654.0,9,2,1,21,0,18.3,1,9.6,60,2000.0,0
EVT2076,seminar,Delhi,3000,0,2024-04-18,Thursday,0,0,15,3.0,293.0,19,1,1,34,2,25.8,0,0.0,756,2000.0,1842
EVT2077,festival,Delhi,800,0,2024-01-06,Saturday,1,0,13,3.0,148.0,29,4,1,46,1,24.0,0,0.0,289,10000.0,800
EVT2078,concert,Indore,500,0,2024-07-02,Tuesday,0,0,15,1.5,1151.0,29,4,1,20,4,28.6,1,5.2,76,2000.0,0
EVT2079,seminar,Mumbai,2000,1,2025-04-20,Sunday,1,0,9,2.0,179.0,2,0,5,50,4,24.7,0,0.0,1193,2000.0,2000
EVT2080,concert,Bengaluru,200,0,2024-02-21,Wednesday,0,0,17,3.0,703.0,27,3,2,35,4,27.3,0,0.9,108,20000.0,200
EVT2081,Stand-up,Mumbai,800,1,2025-11-03,Monday,0,0,10,3.0,556.0,26,3,5,64,4,21.7,0,0.0,320,5000.0,800
EVT2082,festival,Mumbai,300,0,2024-05-25,Saturday,1,0,17,1.5,330.0,20,3,5,85,2,24.0,0,1.1,120,10000.0,300
EVT2083,sports,Delhi,200,0,2025-09-19,Friday,0,0,9,2.0,430.0,13,2,5,65,0,25.7,0,0.0,82,2000.0,200
EVT2084,sports,Bengaluru,200,1,2025-03-07,Friday,0,0,13,2.0,308.0,29,2,5,40,2,29.0,0,5.9,66,10000.0,200
EVT2085,festival,Pune,800,0,2025-08-03,Sunday,1,0,10,2.0,388.0,2,2,1,18,2,27.8,1,4.4,459,20000.0,800
EVT2086,festival,Hyderabad,800,0,2025-01-23,Thursday,0,1,20,3.0,202.0,5,3,1,60,4,25.0,0,1.4,225,10000.0,800
EVT2087,concert,Delhi,500,0,2025-10-01,Wednesday,0,0,10,3.0,1190.0,10,1,3,11,3,24.1,1,8.6,149,5000.0,406
EVT2088,concert,Indore,2000,1,2025-07-05,Saturday,1,0,19,2.0,1445.0,8,1,3,52,0,21.4,1,4.0,560,2000.0,1073
EVT2089,festival,Delhi,1200,1,2024-06-01,Saturday,1,0,20,1.5,105.0,10,4,5,15,0,29.4,1,9.4,542,0.0,1200
EVT2090,Stand-up,Bengaluru,2000,1,2024-12-02,Monday,0,0,17,2.0,462.0,20,4,2,22,1,20.8,0,0.0,255,10000.0,1935
EVT2091,sports,Hyderabad,500,0,2024-07-10,Wednesday,0,0,14,3.0,620.0,19,2,1,46,1,23.0,0,0.0,268,2000.0,337
EVT2092,festival,Hyderabad,300,0,2025-04-23,Wednesday,0,0,16,2.0,64.0,14,2,5,47,4,27.0,1,6.2,86,2000.0,300
EVT2093,concert,Pune,800,1,2025-07-03,Thursday,0,0,17,3.0,1073.0,15,3,2,80,1,26.2,1,4.0,357,10000.0,800
EVT2094,festival,Bengaluru,500,0,2024-07-06,Saturday,1,0,21,3.0,66.0,5,0,4,25,3,32.5,1,6.0,125,20000.0,500
EVT2095,seminar,Pune,150,1,2025-05-05,Monday,0,0,17,3.0,97.0,15,3,2,19,3,24.0,0,1.6,45,5000.0,150
EVT2096,festival,Pune,3000,1,2025-05-10,Saturday,1,0,13,2.0,302.0,10,4,5,59,2,31.0,0,3.3,1132,2000.0,2331
EVT2097,festival,Indore,300,0,2024-03-16,Saturday,1,0,13,3.0,367.0,10,4,2,10,0,25.5,0,1.3,64,0.0,300
EVT2098,seminar,Mumbai,300,0,2025-08-18,Monday,0,1,17,2.0,150.0,27,1,1,40,3,22.6,1,5.4,153,2000.0,71
EVT2099,seminar,Hyderabad,500,1,2024-04-18,Thursday,0,0,10,3.0,298.0,16,0,1,84,1,25.4,0,0.0,296,2000.0,471
EVT2100,seminar,Bengaluru,2000,1,2025-11-20,Thursday,0,0,19,1.5,58.0,25,1,5,20,0,27.2,1,2.2,1050,2000.0,2000
EVT2101,Stand-up,Hyderabad,3000,1,2025-03-26,Wednesday,0,0,19,1.5,488.0,5,0,2,42,2,25.5,0,0.3,908,0.0,1521
EVT2102,festival,Mumbai,500,0,2024-05-10,Friday,0,1,10,3.0,313.0,18,1,5,85,1,32.9,0,0.1,76,0.0,500
EVT2103,concert,Mumbai,200,0,2025-07-24,Thursday,0,0,19,2.0,1156.0,6,0,3,3,0,30.6,0,0.0,10,2000.0,0
EVT2104,festival,Mumbai,150,1,2024-06-19,Wednesday,0,0,21,1.5,147.0,13,3,4,64,1,34.0,0,0.0,80,2000.0,150
EVT2105,festival,Hyderabad,500,0,2024-12-06,Friday,0,0,15,2.0,30.0,27,4,2,78,3,28.0,0,0.0,206,2000.0,500
EVT2106,seminar,Delhi,3000,1,2024-09-13,Friday,0,0,11,3.0,123.0,5,1,3,44,1,23.3,0,0.0,1508,0.0,1990
EVT2107,concert,Mumbai,500,1,2024-05-13,Monday,0,0,9,2.0,1083.0,14,0,3,7,1,21.7,1,12.2,196,2000.0,155
EVT2108,Stand-up,Mumbai,3000,1,2024-10-08,Tuesday,0,0,9,3.0,306.0,5,1,5,51,0,21.2,0,0.0,1269,5000.0,2659
EVT2109,festival,Pune,500,0,2024-01-24,Wednesday,0,0,13,2.0,153.0,17,1,4,34,0,28.4,1,7.8,266,2000.0,500
EVT2110,concert,Delhi,3000,1,2024-03-16,Saturday,1,0,9,2.0,625.0,15,3,5,31,3,29.0,0,2.4,1306,10000.0,3000
EVT2111,festival,Hyderabad,200,0,2024-03-15,Friday,0,0,18,2.0,5.0,6,1,2,27,2,24.5,0,1.6,91,2000.0,200
EVT2112,concert,Mumbai,500,1,2024-06-24,Monday,0,0,16,2.0,1000.0,12,3,2,50,0,32.3,1,6.8,138,5000.0,500
EVT2113,concert,Pune,2000,1,2025-02-18,Tuesday,0,1,10,3.0,814.0,26,4,2,42,4,21.8,0,0.0,474,10000.0,2000
EVT2114,concert,Pune,500,1,2025-12-18,Thursday,0,0,11,3.0,981.0,3,1,3,19,1,21.5,0,3.3,142,10000.0,500
EVT2115,concert,Pune,200,0,2024-04-04,Thursday,0,0,9,1.5,673.0,3,4,5,45,3,26.3,0,0.7,36,5000.0,200
EVT2116,seminar,Bengaluru,200,1,2025-10-10,Friday,0,1,9,3.0,16.0,3,0,5,70,4,30.9,1,6.4,87,10000.0,200
EVT2117,seminar,Hyderabad,500,0,2024-04-16,Tuesday,0,0,21,3.0,210.0,6,1,3,76,2,28.9,0,5.5,166,2000.0,500
EVT2118,sports,Hyderabad,1200,1,2025-10-03,Friday,0,0,16,3.0,253.0,6,1,3,11,3,26.5,0,0.5,911,10000.0,1200
EVT2119,concert,Hyderabad,300,0,2025-06-16,Monday,0,0,21,4.0,1225.0,12,4,2,18,2,27.2,1,6.3,146,0.0,0
EVT2120,concert,Delhi,300,0,2024-04-05,Friday,0,0,10,2.0,901.0,21,0,1,43,4,29.2,0,2.2,122,10000.0,300
EVT2121,festival,Delhi,200,0,2024-11-04,Monday,0,1,18,4.0,108.0,13,4,2,29,2,24.0,0,3.9,31,10000.0,200
EVT2122,Stand-up,Delhi,2000,1,2024-07-27,Saturday,1,0,9,2.0,505.0,27,0,3,21,2,28.2,1,0.0,894,2000.0,1719
EVT2123,Stand-up,Pune,1200,1,2024-08-13,Tuesday,0,0,12,2.0,595.0,28,1,3,7,4,24.4,1,10.4,503,2000.0,702
EVT2124,concert,Hyderabad,1200,1,2025-05-18,Sunday,1,0,14,1.5,1399.0,11,4,4,81,1,19.4,1,6.3,210,10000.0,1200
EVT2125,concert,Pune,1200,1,2024-12-09,Monday,0,0,21,2.0,747.0,17,4,1,11,3,12.2,0,0.0,569,5000.0,1200
EVT2126,Stand-up,Delhi,300,1,2024-03-24,Sunday,1,0,11,3.0,110.0,15,4,3,64,2,28.6,0,0.0,170,2000.0,300
EVT2127,concert,Indore,500,1,2025-11-01,Saturday,1,0,10,2.0,1309.0,22,4,5,68,0,21.1,0,0.0,165,20000.0,500
EVT2128,concert,Delhi,800,1,2024-07-23,Tuesday,0,0,10,3.0,793.0,28,1,4,54,1,30.3,1,5.4,165,10000.0,800
EVT2129,Stand-up,Bengaluru,800,1,2024-01-27,Saturday,1,0,10,2.0,127.0,0,2,3,64,2,17.2,1,2.1,330,0.0,772
EVT2130,concert,Bengaluru,2000,1,2024-08-01,Thursday,0,0,21,2.0,822.0,27,3,3,58,3,31.6,0,0.0,678,2000.0,2000
EVT2131,seminar,Delhi,300,1,2025-06-03,Tuesday,0,0,15,1.5,271.0,24,4,1,39,0,28.2,0,0.0,129,2000.0,300
EVT2132,seminar,Pune,800,1,2024-12-06,Friday,0,0,11,2.0,125.0,16,4,1,67,2,15.8,0,0.0,368,10000.0,800
EVT2133,Stand-up,Mumbai,2000,1,2025-09-14,Sunday,1,0,16,2.0,214.0,3,0,3,83,2,24.8,0,0.0,710,0.0,1769
EVT2134,seminar,Delhi,1200,1,2024-10-26,Saturday,1,0,17,1.5,167.0,2,4,5,9,0,25.5,0,0.0,799,2000.0,1200
EVT2135,sports,Hyderabad,800,1,2025-04-14,Monday,0,0,20,1.5,618.0,24,2,5,44,3,23.6,0,0.0,398,5000.0,800
EVT2136,festival,Bengaluru,500,0,2024-05-09,Thursday,0,0,17,2.0,212.0,8,4,3,28,2,31.0,1,4.1,278,5000.0,500
EVT2137,festival,Delhi,300,0,2025-05-20,Tuesday,0,0,10,1.5,69.0,16,3,4,16,2,27.7,0,0.8,141,5000.0,300
EVT2138,Stand-up,Hyderabad,500,1,2024-01-20,Saturday,1,0,12,3.0,305.0,13,0,4,28,3,24.4,1,7.2,145,5000.0,500
EVT2139,seminar,Bengaluru,300,1,2025-05-04,Sunday,1,0,9,2.0,133.0,0,2,3,60,1,31.9,0,4.1,46,5000.0,300
EVT2140,seminar,Mumbai,200,1,2024-03-11,Monday,0,0,12,2.0,185.0,11,0,3,28,4,25.0,1,11.3,56,2000.0,100
EVT2141,sports,Pune,1200,0,2024-08-16,Friday,0,0,16,4.0,574.0,10,4,5,14,0,23.3,1,10.2,722,2000.0,1200
EVT2142,Stand-up,Bengaluru,300,1,2025-02-27,Thursday,0,0,21,4.0,481.0,23,2,4,39,4,30.1,0,4.3,132,2000.0,300
EVT2143,concert,Delhi,2000,0,2024-07-03,Wednesday,0,0,16,2.0,432.0,29,4,1,85,4,25.6,0,3.2,1164,0.0,2000
EVT2144,sports,Delhi,150,0,2024-01-21,Sunday,1,0,19,3.0,492.0,17,4,3,26,2,28.5,0,0.0,44,20000.0,150
EVT2145,Stand-up,Pune,2000,1,2024-06-01,Saturday,1,0,15,2.0,373.0,10,0,3,56,3,29.2,0,0.0,753,10000.0,2000
EVT2146,sports,Hyderabad,2000,1,2024-12-07,Saturday,1,0,10,3.0,405.0,11,2,5,60,0,22.5,0,2.5,1004,20000.0,2000
EVT2147,concert,Delhi,500,0,2025-11-11,Tuesday,0,0,15,3.0,1177.0,28,1,2,82,2,23.2,0,0.0,245,20000.0,500
EVT2148,seminar,Mumbai,800,1,2024-10-08,Tuesday,0,0,19,4.0,290.0,8,3,1,55,4,20.9,0,0.0,286,5000.0,800
EVT2149,festival,Mumbai,300,0,2024-06-18,Tuesday,0,0,12,3.0,353.0,16,4,1,35,3,34.1,0,0.8,142,2000.0,300
EVT2150,seminar,Delhi,500,1,2024-02-18,Sunday,1,0,17,2.0,172.0,15,3,1,55,4,25.8,0,2.1,130,0.0,356
EVT2151,sports,Mumbai,500,0,2025-06-17,Tuesday,0,0,18,2.0,259.0,14,1,4,56,2,22.9,0,0.0,86,0.0,500
EVT2152,seminar,Mumbai,300,0,2025-05-06,Tuesday,0,0,12,3.0,195.0,25,2,4,76,1,24.5,0,5.2,147,2000.0,300
EVT2153,festival,Pune,800,1,2024-02-27,Tuesday,0,0,14,3.0,158.0,3,1,3,46,2,30.2,0,0.0,103,5000.0,800
EVT2154,Stand-up,Pune,300,1,2024-08-26,Monday,0,0,15,2.0,553.0,16,0,2,43,2,26.8,1,11.6,130,0.0,1
EVT2155,festival,Hyderabad,200,1,2024-02-26,Monday,0,0,9,1.5,216.0,3,2,4,75,2,26.3,1,6.1,84,0.0,200
EVT2156,seminar,Delhi,200,1,2025-10-19,Sunday,1,0,19,3.0,34.0,22,3,1,49,0,25.7,0,0.4,110,10000.0,200
EVT2157,seminar,Bengaluru,300,1,2024-02-21,Wednesday,0,0,11,2.0,55.0,10,4,3,58,3,25.1,1,5.8,181,5000.0,300
EVT2158,seminar,Bengaluru,800,1,2025-10-27,Monday,0,0,21,3.0,196.0,3,3,2,63,3,22.0,0,0.5,460,2000.0,657
EVT2159,sports,Delhi,500,1,2024-11-25,Monday,0,0,19,1.5,766.0,8,3,1,62,1,24.1,0,3.6,171,5000.0,277
EVT2160,concert,Delhi,500,0,2025-11-21,Friday,0,1,17,2.0,941.0,14,3,1,81,2,24.0,0,0.0,329,5000.0,500
EVT2161,festival,Mumbai,500,0,2024-11-06,Wednesday,0,0,20,1.5,206.0,6,1,2,38,0,21.2,1,5.6,168,5000.0,500
EVT2162,festival,Delhi,150,0,2024-02-10,Saturday,1,0,16,1.5,275.0,11,4,2,67,2,21.0,0,0.0,87,5000.0,150
EVT2163,concert,Pune,2000,0,2024-07-12,Friday,0,0,19,2.0,708.0,6,3,1,67,3,36.0,0,3.5,954,2000.0,1461
EVT2164,sports,Indore,800,0,2024-09-25,Wednesday,0,0,17,2.0,954.0,20,2,2,73,3,28.0,1,10.0,476,2000.0,494
EVT2165,festival,Bengaluru,500,0,2024-07-02,Tuesday,0,0,16,2.0,282.0,2,3,2,67,2,23.2,0,0.0,179,2000.0,500
EVT2166,seminar,Bengaluru,1200,1,2024-03-06,Wednesday,0,0,9,3.0,295.0,21,0,5,67,4,27.6,0,0.0,466,0.0,1110
EVT2167,Stand-up,Pune,800,1,2025-08-24,Sunday,1,0,14,2.0,130.0,11,2,4,34,4,26.1,0,0.5,404,0.0,800
EVT2168,Stand-up,Mumbai,1200,1,2024-09-01,Sunday,1,0,14,4.0,580.0,25,3,2,77,0,24.7,0,0.0,706,5000.0,1200
EVT2169,concert,Indore,2000,0,2024-12-07,Saturday,1,0,19,3.0,1454.0,0,3,3,21,0,19.0,0,0.0,217,20000.0,2000
EVT2170,seminar,Indore,150,1,2025-09-02,Tuesday,0,0,20,1.5,129.0,6,1,4,16,4,23.5,0,5.3,80,5000.0,150
EVT2171,seminar,Hyderabad,3000,1,2024-01-09,Tuesday,0,0,21,2.0,185.0,4,0,5,6,1,34.5,1,8.0,802,5000.0,3000
EVT2172,Stand-up,Mumbai,2000,1,2025-09-19,Friday,0,0,9,2.0,420.0,21,0,2,80,2,23.7,1,8.5,410,2000.0,1501
EVT2173,seminar,Pune,800,1,2024-10-01,Tuesday,0,0,21,4.0,283.0,14,1,5,39,0,29.0,0,3.7,301,5000.0,800
EVT2174,concert,Indore,200,0,2025-04-05,Saturday,1,0,13,3.0,1303.0,1,1,2,64,0,20.5,0,1.7,121,5000.0,200
EVT2175,sports,Hyderabad,200,0,2025-08-10,Sunday,1,0,18,2.0,396.0,13,0,2,26,4,28.0,1,1.0,116,2000.0,73
EVT2176,festival,Mumbai,1200,0,2025-04-04,Friday,0,0,12,4.0,200.0,25,4,5,9,2,25.4,0,5.0,547,2000.0,1200
EVT2177,concert,Pune,800,0,2025-08-08,Friday,0,0,12,2.0,474.0,17,4,5,30,2,24.8,1,5.2,287,20000.0,800
EVT2178,Stand-up,Mumbai,500,0,2025-11-23,Sunday,1,0,17,3.0,110.0,28,4,2,24,0,25.6,0,0.6,272,0.0,500
EVT2179,Stand-up,Hyderabad,300,1,2024-08-17,Saturday,1,1,16,1.5,502.0,3,4,1,28,3,28.2,0,0.0,118,10000.0,300
EVT2180,seminar,Pune,800,1,2024-04-05,Friday,0,0,18,2.0,160.0,25,4,2,13,3,27.2,0,6.1,330,0.0,617
EVT2181,festival,Hyderabad,500,0,2025-02-07,Friday,0,0,21,3.0,340.0,25,4,1,85,2,20.6,0,1.7,279,20000.0,500
EVT2182,festival,Pune,150,0,2025-08-16,Saturday,1,0,18,2.0,51.0,25,4,2,65,0,27.8,0,5.9,78,5000.0,150
EVT2183,concert,Bengaluru,1200,0,2025-06-20,Friday,0,1,17,2.0,961.0,27,0,5,46,4,20.5,0,1.2,424,0.0,1200
EVT2184,concert,Delhi,150,1,2024-01-26,Friday,0,0,18,1.5,848.0,11,0,1,20,0,26.6,0,0.0,70,5000.0,150
EVT2185,sports,Mumbai,500,1,2024-12-22,Sunday,1,0,10,2.0,435.0,21,4,4,78,4,28.0,1,10.6,298,5000.0,500
EVT2186,sports,Indore,300,0,2024-09-22,Sunday,1,0,11,2.0,899.0,11,0,3,48,0,18.3,1,11.8,68,2000.0,0
EVT2187,sports,Bengaluru,300,0,2025-09-09,Tuesday,0,0,12,2.0,707.0,1,2,4,80,3,19.4,0,3.0,18,5000.0,300
EVT2188,concert,Indore,300,0,2025-10-03,Friday,0,1,10,2.0,593.0,14,1,1,31,0,19.5,0,0.0,112,10000.0,300
EVT2189,festival,Bengaluru,1200,0,2025-08-11,Monday,0,0,18,3.0,15.0,8,1,5,43,3,20.1,0,1.5,405,2000.0,1200
EVT2190,seminar,Delhi,200,1,2024-02-04,Sunday,1,0,18,2.0,49.0,6,2,3,12,1,25.0,0,2.1,136,5000.0,200
EVT2191,festival,Pune,500,0,2025-10-10,Friday,0,0,19,2.0,26.0,26,0,1,63,0,29.5,0,0.0,189,2000.0,500
EVT2192,seminar,Mumbai,300,1,2025-11-12,Wednesday,0,1,13,3.0,284.0,9,3,3,25,3,23.3,0,0.0,72,2000.0,300
EVT2193,Stand-up,Bengaluru,2000,1,2025-11-10,Monday,0,0,17,2.0,468.0,18,3,3,80,3,17.4,0,1.8,1135,2000.0,1816
EVT2194,festival,Pune,800,0,2024-12-17,Tuesday,0,0,18,2.0,334.0,10,1,1,89,4,17.1,0,0.0,407,5000.0,800
EVT2195,festival,Indore,1200,1,2025-06-19,Thursday,0,1,18,3.0,31.0,9,2,2,12,2,24.7,1,6.7,530,5000.0,1200
EVT2196,festival,Indore,500,1,2024-12-05,Thursday,0,1,17,2.0,344.0,23,0,3,81,2,15.1,0,3.1,67,10000.0,500
EVT2197,concert,Pune,800,1,2025-07-17,Thursday,0,0,12,1.5,1433.0,2,1,5,21,3,31.0,0,0.0,225,2000.0,159
EVT2198,seminar,Delhi,3000,1,2024-08-05,Monday,0,0,11,3.0,129.0,20,3,1,74,3,25.1,1,3.6,992,0.0,2291
EVT2199,festival,Bengaluru,500,1,2025-08-02,Saturday,1,0,21,1.5,142.0,28,3,5,81,4,26.1,1,9.2,180,5000.0,500
EVT2200,sports,Mumbai,300,1,2024-09-09,Monday,0,0,9,1.5,301.0,6,4,1,5,2,23.3,0,0.0,116,5000.0,300
EVT2201,sports,Delhi,500,0,2025-01-12,Sunday,1,1,19,4.0,745.0,3,0,5,89,1,22.2,0,1.9,109,10000.0,500
EVT2202,sports,Pune,150,0,2025-03-24,Monday,0,0,12,2.0,606.0,18,2,5,77,1,29.1,0,0.0,46,5000.0,150
EVT2203,Stand-up,Hyderabad,150,1,2024-12-03,Tuesday,0,0,20,2.0,142.0,21,3,1,57,0,20.0,0,0.0,56,0.0,150
EVT2204,concert,Mumbai,800,0,2025-07-07,Monday,0,0,15,1.5,1035.0,5,4,5,38,2,26.0,1,7.5,542,5000.0,800
EVT2205,festival,Bengaluru,1200,0,2024-10-19,Saturday,1,0,15,2.0,310.0,28,0,4,31,2,14.8,0,0.0,435,0.0,1200
EVT2206,Stand-up,Mumbai,150,0,2024-08-25,Sunday,1,0,20,2.0,454.0,5,2,1,7,4,27.7,0,2.2,54,2000.0,150
EVT2207,Stand-up,Pune,800,0,2025-08-22,Friday,0,0,21,3.0,354.0,21,3,3,56,4,23.2,0,0.7,261,2000.0,784
EVT2208,sports,Bengaluru,800,0,2024-05-12,Sunday,1,0,10,3.0,742.0,24,2,5,87,1,27.2,0,0.0,42,10000.0,800
EVT2209,concert,Hyderabad,200,1,2024-03-20,Wednesday,0,0,19,2.0,434.0,21,3,5,83,1,17.4,0,0.0,137,10000.0,200
EVT2210,festival,Bengaluru,800,0,2024-05-09,Thursday,0,0,12,1.5,243.0,26,2,1,24,0,29.2,0,4.0,255,5000.0,800
EVT2211,seminar,Indore,2000,0,2024-06-16,Sunday,1,0,21,3.0,185.0,21,1,5,29,2,29.3,1,8.7,617,0.0,1928
EVT2212,sports,Pune,800,0,2024-07-09,Tuesday,0,0,19,2.0,506.0,4,3,1,89,2,27.9,0,0.0,133,5000.0,770
EVT2213,sports,Indore,500,1,2025-10-07,Tuesday,0,0,11,2.0,378.0,2,0,1,77,0,24.2,0,0.0,268,10000.0,500
EVT2214,seminar,Bengaluru,1200,1,2024-02-07,Wednesday,0,0,15,3.0,86.0,16,1,3,53,3,26.8,0,1.8,525,5000.0,1200
EVT2215,sports,Indore,500,0,2025-07-07,Monday,0,0,11,3.0,759.0,7,1,1,45,3,29.0,1,0.0,329,20000.0,500
EVT2216,Stand-up,Delhi,800,1,2025-05-07,Wednesday,0,0,13,3.0,586.0,11,0,2,15,0,23.7,1,13.2,412,0.0,329
EVT2217,sports,Hyderabad,200,1,2024-12-25,Wednesday,0,0,21,3.0,453.0,14,2,4,15,1,20.1,0,2.8,109,2000.0,200
EVT2218,sports,Delhi,2000,0,2024-08-21,Wednesday,0,0,12,4.0,772.0,4,0,2,5,2,26.6,1,7.9,536,5000.0,1109
EVT2219,seminar,Indore,150,1,2025-03-22,Saturday,1,0,11,3.0,146.0,19,1,1,49,1,17.8,0,0.0,15,10000.0,150
EVT2220,concert,Bengaluru,1200,0,2024-12-08,Sunday,1,0,14,4.0,1332.0,11,2,5,50,3,23.5,0,0.0,602,5000.0,1200
EVT2221,seminar,Indore,150,0,2024-07-14,Sunday,1,0,17,1.5,35.0,29,0,3,15,3,18.4,0,0.0,54,0.0,150
EVT2222,concert,Mumbai,800,1,2024-07-20,Saturday,1,0,16,2.0,815.0,23,1,5,67,0,27.6,0,1.2,397,20000.0,800
EVT2223,festival,Indore,800,0,2024-03-27,Wednesday,0,0,20,2.0,349.0,29,2,1,60,0,22.7,0,1.4,398,2000.0,800
EVT2224,Stand-up,Mumbai,300,1,2025-04-15,Tuesday,0,0,10,1.5,529.0,21,2,1,50,4,36.4,0,0.0,112,20000.0,300
EVT2225,Stand-up,Delhi,300,1,2025-02-20,Thursday,0,0,15,3.0,188.0,0,1,1,71,1,14.5,0,0.0,164,20000.0,300
EVT2226,concert,Indore,500,0,2024-12-22,Sunday,1,0,15,1.5,1116.0,20,1,3,44,3,24.1,0,0.0,94,10000.0,500
EVT2227,sports,Bengaluru,500,0,2024-05-25,Saturday,1,0,15,3.0,866.0,4,2,3,84,0,25.2,0,0.0,93,2000.0,500
EVT2228,concert,Delhi,1200,0,2025-04-08,Tuesday,0,0,15,2.0,548.0,11,1,2,9,3,24.4,0,0.7,484,20000.0,1200
EVT2229,Stand-up,Indore,200,0,2024-02-15,Thursday,0,0,14,3.0,306.0,9,1,2,52,4,22.5,0,0.0,84,5000.0,200
EVT2230,Stand-up,Hyderabad,1200,1,2025-03-23,Sunday,1,0,12,4.0,558.0,29,3,3,34,4,23.3,1,7.9,300,0.0,1019
EVT2231,Stand-up,Indore,500,1,2025-09-27,Saturday,1,0,15,2.0,521.0,18,3,1,47,0,26.3,1,5.6,159,10000.0,500
EVT2232,sports,Indore,300,0,2025-01-23,Thursday,0,0,14,2.0,894.0,23,1,5,57,4,15.4,0,0.9,177,2000.0,248
EVT2233,seminar,Hyderabad,800,0,2025-02-07,Friday,0,0,18,3.0,42.0,6,1,4,17,3,26.5,0,1.2,207,0.0,634
EVT2234,festival,Hyderabad,150,1,2024-12-01,Sunday,1,0,13,3.0,208.0,15,0,4,5,3,22.8,0,0.0,63,5000.0,150
EVT2235,concert,Indore,1200,1,2024-12-05,Thursday,0,0,12,3.0,572.0,2,4,3,5,3,26.7,0,0.6,465,2000.0,903
EVT2236,concert,Mumbai,800,0,2025-08-16,Saturday,1,0,16,3.0,1275.0,11,4,1,45,3,23.7,1,5.2,229,5000.0,596
EVT2237,Stand-up,Hyderabad,150,1,2025-03-09,Sunday,1,0,14,2.0,526.0,25,1,1,12,0,28.8,0,0.4,78,0.0,104
EVT2238,Stand-up,Bengaluru,200,1,2024-08-12,Monday,0,0,21,1.5,380.0,20,2,1,68,0,24.4,0,0.0,84,2000.0,200
EVT2239,festival,Bengaluru,1200,1,2024-10-01,Tuesday,0,0,15,3.0,65.0,2,3,5,3,0,24.4,0,0.7,408,5000.0,1200
EVT2240,Stand-up,Delhi,1200,1,2025-04-02,Wednesday,0,0,20,2.0,107.0,8,4,2,70,2,19.6,0,0.0,69,2000.0,1184
